Date,Hour,Station,Boarding_Count,Exit_Count,DateTime,Boarding_Capped,DayOfWeek,DayOfMonth,WeekOfYear,Is_Weekend,Hour_Sin,Hour_Cos,Day_Sin,Day_Cos,Is_Morning_Peak,Is_Evening_Peak,Is_Peak_Hour,Lag_1h,Lag_2h,Lag_24h,Rolling_3h,Rolling_3h_Std,Station_AvgTraffic
2025-08-06,13,Attiguppe,396,299,2025-08-06 13:00:00,396,2,6,32,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,389.0,518.0,323.0,712.0,452.3571597753268,350.94184027777777
2025-08-06,14,Attiguppe,305,360,2025-08-06 14:00:00,305,2,6,32,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,396.0,389.0,272.0,434.3333333333333,72.54194189111595,350.94184027777777
2025-08-06,15,Attiguppe,367,489,2025-08-06 15:00:00,367,2,6,32,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0,305.0,396.0,323.0,363.3333333333333,50.63924696649913,350.94184027777777
2025-08-06,16,Attiguppe,351,707,2025-08-06 16:00:00,351,2,6,32,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,367.0,305.0,275.0,356.0,46.48655719668604,350.94184027777777
2025-08-06,17,Attiguppe,338,1107,2025-08-06 17:00:00,338,2,6,32,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1,1,351.0,367.0,335.0,341.0,32.18695387887417,350.94184027777777
2025-08-06,18,Attiguppe,329,1424,2025-08-06 18:00:00,329,2,6,32,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,1,338.0,351.0,316.0,352.0,14.525839046360295,350.94184027777777
2025-08-06,19,Attiguppe,315,1560,2025-08-06 19:00:00,315,2,6,32,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,1,1,329.0,338.0,319.0,339.3333333333333,11.06044001539302,350.94184027777777
2025-08-06,20,Attiguppe,222,870,2025-08-06 20:00:00,222,2,6,32,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,1,315.0,329.0,200.0,327.3333333333333,11.590225767176195,350.94184027777777
2025-08-06,21,Attiguppe,177,596,2025-08-06 21:00:00,177,2,6,32,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,222.0,315.0,156.0,288.6666666666667,58.15783122963014,350.94184027777777
2025-08-06,22,Attiguppe,112,290,2025-08-06 22:00:00,112,2,6,32,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,177.0,222.0,104.0,238.0,70.37755323965763,350.94184027777777
2025-08-06,23,Attiguppe,15,144,2025-08-06 23:00:00,15,2,6,32,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,112.0,177.0,10.0,170.33333333333334,55.30220007679824,350.94184027777777
2025-08-07,0,Attiguppe,0,0,2025-08-07 00:00:00,0,3,7,32,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,15.0,112.0,0.0,101.33333333333333,81.52504727587879,350.94184027777777
2025-08-07,1,Attiguppe,0,0,2025-08-07 01:00:00,0,3,7,32,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0.0,15.0,0.0,42.333333333333336,60.79747801787763,350.94184027777777
2025-08-07,2,Attiguppe,0,0,2025-08-07 02:00:00,0,3,7,32,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0.0,0.0,0.0,5.0,8.660254037902511,350.94184027777777
2025-08-07,3,Attiguppe,0,0,2025-08-07 03:00:00,0,3,7,32,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0.0,0.0,0.0,0.0,0.0,350.94184027777777
2025-08-07,4,Attiguppe,7,0,2025-08-07 04:00:00,7,3,7,32,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0.0,0.0,9.0,0.0,0.0,350.94184027777777
2025-08-07,5,Attiguppe,87,28,2025-08-07 05:00:00,87,3,7,32,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,7.0,0.0,68.0,2.3333333333333335,4.0414518844521705,350.94184027777777
2025-08-07,6,Attiguppe,171,59,2025-08-07 06:00:00,171,3,7,32,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,87.0,7.0,212.0,31.333333333333332,48.33563212925141,350.94184027777777
2025-08-07,7,Attiguppe,630,93,2025-08-07 07:00:00,630,3,7,32,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,1,171.0,87.0,747.0,88.33333333333333,82.0081296783086,350.94184027777777
2025-08-07,8,Attiguppe,1412,276,2025-08-07 08:00:00,1412,3,7,32,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,1,630.0,171.0,1763.0,296.0,292.2858190196726,350.94184027777777
2025-08-07,9,Attiguppe,1960,227,2025-08-07 09:00:00,1960,3,7,32,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1,0,1,1412.0,630.0,2021.0,737.6666666666666,627.466599376679,350.94184027777777
2025-08-07,10,Attiguppe,1210,223,2025-08-07 10:00:00,1210,3,7,32,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,1,1960.0,1412.0,1229.0,1334.0,668.4220223780782,350.94184027777777
2025-08-07,11,Attiguppe,519,192,2025-08-07 11:00:00,519,3,7,32,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,1210.0,1960.0,518.0,1527.3333333333333,388.07387612841603,350.94184027777777
2025-08-07,12,Attiguppe,350,220,2025-08-07 12:00:00,350,3,7,32,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,0,519.0,1210.0,389.0,1229.6666666666667,720.7012788481323,350.94184027777777
2025-08-07,13,Attiguppe,375,297,2025-08-07 13:00:00,375,3,7,32,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,350.0,519.0,396.0,693.0,455.63911157845155,350.94184027777777
2025-08-07,14,Attiguppe,324,389,2025-08-07 14:00:00,324,3,7,32,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,375.0,350.0,305.0,414.6666666666667,91.21586119384203,350.94184027777777
2025-08-07,15,Attiguppe,344,481,2025-08-07 15:00:00,344,3,7,32,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,324.0,375.0,367.0,349.6666666666667,25.50163393459972,350.94184027777777
2025-08-07,16,Attiguppe,337,620,2025-08-07 16:00:00,337,3,7,32,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,344.0,324.0,351.0,347.6666666666667,25.69695182963011,350.94184027777777
2025-08-07,17,Attiguppe,392,950,2025-08-07 17:00:00,392,3,7,32,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,1,1,337.0,344.0,338.0,335.0,10.148891565142028,350.94184027777777
2025-08-07,18,Attiguppe,344,1343,2025-08-07 18:00:00,344,3,7,32,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,1,392.0,337.0,329.0,357.6666666666667,29.938826518992336,350.94184027777777
2025-08-07,19,Attiguppe,391,1328,2025-08-07 19:00:00,391,3,7,32,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,1,1,344.0,392.0,315.0,357.6666666666667,29.938826518992336,350.94184027777777
2025-08-07,20,Attiguppe,259,856,2025-08-07 20:00:00,259,3,7,32,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,1,391.0,344.0,222.0,375.6666666666667,27.428695436245214,350.94184027777777
2025-08-07,21,Attiguppe,196,523,2025-08-07 21:00:00,196,3,7,32,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,259.0,391.0,177.0,331.3333333333333,66.90540586032155,350.94184027777777
2025-08-07,22,Attiguppe,106,274,2025-08-07 22:00:00,106,3,7,32,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,196.0,259.0,112.0,282.0,99.51381813598086,350.94184027777777
2025-08-07,23,Attiguppe,14,98,2025-08-07 23:00:00,14,3,7,32,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,106.0,196.0,15.0,187.0,76.8960337078655,350.94184027777777
2025-08-08,0,Attiguppe,0,0,2025-08-08 00:00:00,0,4,8,32,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,14.0,106.0,0.0,105.33333333333333,91.00183148340817,350.94184027777777
2025-08-08,1,Attiguppe,0,0,2025-08-08 01:00:00,0,4,8,32,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0.0,14.0,0.0,40.0,57.584720195563726,350.94184027777777
2025-08-08,2,Attiguppe,0,0,2025-08-08 02:00:00,0,4,8,32,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0.0,0.0,0.0,4.666666666666667,8.082903768741918,350.94184027777777
2025-08-08,3,Attiguppe,0,0,2025-08-08 03:00:00,0,4,8,32,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0.0,0.0,0.0,0.0,0.0,350.94184027777777
2025-08-08,4,Attiguppe,1,0,2025-08-08 04:00:00,1,4,8,32,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0.0,0.0,7.0,0.0,0.0,350.94184027777777
2025-08-08,5,Attiguppe,58,24,2025-08-08 05:00:00,58,4,8,32,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,1.0,0.0,87.0,0.3333333333333333,0.577350270414452,350.94184027777777
2025-08-08,6,Attiguppe,167,54,2025-08-08 06:00:00,167,4,8,32,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,58.0,1.0,171.0,19.666666666666668,33.201405592756515,350.94184027777777
2025-08-08,7,Attiguppe,369,88,2025-08-08 07:00:00,369,4,8,32,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,1,167.0,58.0,630.0,75.33333333333333,84.3465075348983,350.94184027777777
2025-08-08,8,Attiguppe,902,133,2025-08-08 08:00:00,902,4,8,32,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,1,369.0,167.0,1412.0,198.0,157.8005069700385,350.94184027777777
2025-08-08,9,Attiguppe,1137,184,2025-08-08 09:00:00,1137,4,8,32,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,1,902.0,369.0,1960.0,479.3333333333333,379.71875557224473,350.94184027777777
2025-08-08,10,Attiguppe,800,162,2025-08-08 10:00:00,800,4,8,32,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,1,1137.0,902.0,1210.0,802.6666666666666,393.5178945528828,350.94184027777777
2025-08-08,11,Attiguppe,428,188,2025-08-08 11:00:00,428,4,8,32,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,0,800.0,1137.0,519.0,946.3333333333334,172.81878755891563,350.94184027777777
2025-08-08,12,Attiguppe,326,217,2025-08-08 12:00:00,326,4,8,32,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,428.0,800.0,350.0,788.3333333333334,354.6439529067623,350.94184027777777
2025-08-08,13,Attiguppe,323,278,2025-08-08 13:00:00,323,4,8,32,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,326.0,428.0,375.0,518.0,249.48747463550328,350.94184027777777
2025-08-08,14,Attiguppe,307,307,2025-08-08 14:00:00,307,4,8,32,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,0,323.0,326.0,324.0,359.0,59.77457653552304,350.94184027777777
2025-08-08,15,Attiguppe,199,390,2025-08-08 15:00:00,199,4,8,32,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0,0,307.0,323.0,344.0,318.6666666666667,10.214368964086313,350.94184027777777
2025-08-08,16,Attiguppe,289,488,2025-08-08 16:00:00,289,4,8,32,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,199.0,307.0,337.0,276.3333333333333,67.44874597303159,350.94184027777777
2025-08-08,17,Attiguppe,328,745,2025-08-08 17:00:00,328,4,8,32,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,1,1,289.0,199.0,392.0,265.0,57.86190456596834,350.94184027777777
2025-08-08,18,Attiguppe,298,952,2025-08-08 18:00:00,298,4,8,32,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,1,328.0,289.0,344.0,272.0,66.15889962810157,350.94184027777777
2025-08-08,19,Attiguppe,306,786,2025-08-08 19:00:00,306,4,8,32,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,1,1,298.0,328.0,391.0,305.0,20.420577856690848,350.94184027777777
2025-08-08,20,Attiguppe,245,502,2025-08-08 20:00:00,245,4,8,32,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,1,306.0,298.0,259.0,310.6666666666667,15.534906930345551,350.94184027777777
2025-08-08,21,Attiguppe,177,332,2025-08-08 21:00:00,177,4,8,32,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0,245.0,306.0,196.0,283.0,33.15116890851969,350.94184027777777
2025-08-08,22,Attiguppe,124,240,2025-08-08 22:00:00,124,4,8,32,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,177.0,245.0,106.0,242.66666666666666,64.53164598345985,350.94184027777777
2025-08-08,23,Attiguppe,13,103,2025-08-08 23:00:00,13,4,8,32,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,0,124.0,177.0,14.0,182.0,60.65476073649405,350.94184027777777
2025-08-09,0,Attiguppe,0,0,2025-08-09 00:00:00,0,5,9,32,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,13.0,124.0,0.0,104.66666666666667,83.69189526671491,350.94184027777777
2025-08-09,1,Attiguppe,0,0,2025-08-09 01:00:00,0,5,9,32,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0.0,13.0,0.0,45.666666666666664,68.14934580269173,350.94184027777777
2025-08-09,2,Attiguppe,0,0,2025-08-09 02:00:00,0,5,9,32,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0.0,0.0,0.0,4.333333333333333,7.505553499570266,350.94184027777777
2025-08-09,3,Attiguppe,0,0,2025-08-09 03:00:00,0,5,9,32,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,0,0.0,0.0,0.0,0.0,0.0,350.94184027777777
2025-08-09,4,Attiguppe,8,0,2025-08-09 04:00:00,8,5,9,32,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0.0,0.0,1.0,0.0,0.0,350.94184027777777
2025-08-09,5,Attiguppe,71,29,2025-08-09 05:00:00,71,5,9,32,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,8.0,0.0,58.0,2.6666666666666665,4.618802153688085,350.94184027777777
2025-08-09,6,Attiguppe,112,82,2025-08-09 06:00:00,112,5,9,32,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,71.0,8.0,167.0,26.333333333333332,38.88873015842613,350.94184027777777
2025-08-09,7,Attiguppe,277,103,2025-08-09 07:00:00,277,5,9,32,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,112.0,71.0,369.0,63.666666666666664,52.38638499968128,350.94184027777777
2025-08-09,8,Attiguppe,351,259,2025-08-09 08:00:00,351,5,9,32,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,0,0,277.0,112.0,902.0,153.33333333333334,109.04280505074469,350.94184027777777
2025-08-09,9,Attiguppe,490,335,2025-08-09 09:00:00,490,5,9,32,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0,0,0,351.0,277.0,1137.0,246.66666666666666,122.35331353639177,350.94184027777777
2025-08-09,10,Attiguppe,432,355,2025-08-09 10:00:00,432,5,9,32,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,490.0,351.0,800.0,372.6666666666667,108.14034091556404,350.94184027777777
2025-08-09,11,Attiguppe,456,297,2025-08-09 11:00:00,456,5,9,32,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0,0,0,432.0,490.0,428.0,424.3333333333333,69.81642595646345,350.94184027777777
2025-08-09,12,Attiguppe,495,296,2025-08-09 12:00:00,495,5,9,32,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,456.0,432.0,326.0,459.3333333333333,29.143323992542374,350.94184027777777
2025-08-09,13,Attiguppe,502,351,2025-08-09 13:00:00,502,5,9,32,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,495.0,456.0,323.0,461.0,31.796226191184385,350.94184027777777
2025-08-09,14,Attiguppe,441,372,2025-08-09 14:00:00,441,5,9,32,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,0,502.0,495.0,307.0,484.3333333333333,24.785748593380465,350.94184027777777
2025-08-09,15,Attiguppe,628,407,2025-08-09 15:00:00,628,5,9,32,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,0,0,441.0,502.0,199.0,479.3333333333333,33.381631675732514,350.94184027777777
2025-08-09,16,Attiguppe,420,441,2025-08-09 16:00:00,420,5,9,32,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,0,628.0,441.0,289.0,523.6666666666666,95.36421411270693,350.94184027777777
2025-08-09,17,Attiguppe,454,502,2025-08-09 17:00:00,454,5,9,32,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,420.0,628.0,328.0,496.3333333333333,114.5090971640867,350.94184027777777
2025-08-09,18,Attiguppe,390,563,2025-08-09 18:00:00,390,5,9,32,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,454.0,420.0,298.0,500.6666666666667,111.57658057735165,350.94184027777777
2025-08-09,19,Attiguppe,357,573,2025-08-09 19:00:00,357,5,9,32,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0,0,0,390.0,454.0,306.0,421.3333333333333,32.02082655607683,350.94184027777777
2025-08-09,20,Attiguppe,270,458,2025-08-09 20:00:00,270,5,9,32,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,357.0,390.0,245.0,400.3333333333333,49.31869152090699,350.94184027777777
2025-08-09,21,Attiguppe,223,406,2025-08-09 21:00:00,223,5,9,32,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,0,0,270.0,357.0,177.0,339.0,61.99193495932461,350.94184027777777
2025-08-09,22,Attiguppe,101,249,2025-08-09 22:00:00,101,5,9,32,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,223.0,270.0,124.0,283.3333333333333,67.98774399356505,350.94184027777777
2025-08-09,23,Attiguppe,16,149,2025-08-09 23:00:00,16,5,9,32,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0,0,0,101.0,223.0,13.0,198.0,87.22958213817901,350.94184027777777
2025-08-10,0,Attiguppe,0,0,2025-08-10 00:00:00,0,6,10,32,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,0,16.0,101.0,0.0,113.33333333333333,104.04966762721907,350.94184027777777
2025-08-10,1,Attiguppe,0,0,2025-08-10 01:00:00,0,6,10,32,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,0,0,0.0,16.0,0.0,39.0,54.28627819257383,350.94184027777777
2025-08-10,2,Attiguppe,0,0,2025-08-10 02:00:00,0,6,10,32,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,0.0,0.0,0.0,5.333333333333333,9.237604307118396,350.94184027777777
2025-08-10,3,Attiguppe,0,0,2025-08-10 03:00:00,0,6,10,32,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,0,0,0.0,0.0,0.0,0.0,0.0,350.94184027777777
2025-08-10,4,Attiguppe,0,0,2025-08-10 04:00:00,0,6,10,32,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0.0,0.0,8.0,0.0,0.0,350.94184027777777
2025-08-10,5,Attiguppe,0,0,2025-08-10 05:00:00,0,6,10,32,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0,0,0,0.0,0.0,71.0,0.0,0.0,350.94184027777777
2025-08-10,6,Attiguppe,22,1,2025-08-10 06:00:00,22,6,10,32,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,0,0.0,0.0,112.0,0.0,0.0,350.94184027777777
2025-08-10,7,Attiguppe,133,111,2025-08-10 07:00:00,133,6,10,32,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,0,0,22.0,0.0,277.0,7.333333333333333,12.701705922233039,350.94184027777777
2025-08-10,8,Attiguppe,171,161,2025-08-10 08:00:00,171,6,10,32,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,0,0,133.0,22.0,351.0,51.666666666666664,71.29048557370635,350.94184027777777
2025-08-10,9,Attiguppe,413,156,2025-08-10 09:00:00,413,6,10,32,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0,0,0,171.0,133.0,490.0,108.66666666666667,77.4230801075155,350.94184027777777
2025-08-10,10,Attiguppe,382,189,2025-08-10 10:00:00,382,6,10,32,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,413.0,171.0,432.0,239.0,151.88153278131372,350.94184027777777
2025-08-10,11,Attiguppe,386,251,2025-08-10 11:00:00,386,6,10,32,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0,0,0,382.0,413.0,456.0,322.0,131.68523075881052,350.94184027777777
2025-08-10,12,Attiguppe,392,415,2025-08-10 12:00:00,392,6,10,32,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0,0,386.0,382.0,495.0,393.6666666666667,16.86218649328814,350.94184027777777
2025-08-10,13,Attiguppe,393,370,2025-08-10 13:00:00,393,6,10,32,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,0,0,392.0,386.0,502.0,386.6666666666667,5.033222956956776,350.94184027777777
2025-08-10,14,Attiguppe,231,268,2025-08-10 14:00:00,231,6,10,32,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,0,393.0,392.0,441.0,390.3333333333333,3.7859388973453627,350.94184027777777
2025-08-10,15,Attiguppe,309,302,2025-08-10 15:00:00,309,6,10,32,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,0,0,231.0,393.0,628.0,338.6666666666667,93.2434090610939,350.94184027777777
2025-08-10,16,Attiguppe,404,372,2025-08-10 16:00:00,404,6,10,32,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,0,309.0,231.0,420.0,311.0,81.0185164021237,350.94184027777777
2025-08-10,17,Attiguppe,387,379,2025-08-10 17:00:00,387,6,10,32,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,0,0,404.0,309.0,454.0,314.6666666666667,86.63909817937002,350.94184027777777
2025-08-10,18,Attiguppe,324,405,2025-08-10 18:00:00,324,6,10,32,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,0,387.0,404.0,390.0,366.6666666666667,50.65899064662126,350.94184027777777
2025-08-10,19,Attiguppe,279,495,2025-08-10 19:00:00,279,6,10,32,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,0,0,324.0,387.0,357.0,371.6666666666667,42.146569650855994,350.94184027777777
2025-08-10,20,Attiguppe,241,339,2025-08-10 20:00:00,241,6,10,32,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,279.0,324.0,270.0,330.0,54.249423960086155,350.94184027777777
2025-08-10,21,Attiguppe,198,346,2025-08-10 21:00:00,198,6,10,32,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0,241.0,279.0,223.0,281.3333333333333,41.54916766115248,350.94184027777777
2025-08-10,22,Attiguppe,120,323,2025-08-10 22:00:00,120,6,10,32,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0,198.0,241.0,101.0,239.33333333333334,40.525712002808866,350.94184027777777
2025-08-10,23,Attiguppe,18,154,2025-08-10 23:00:00,18,6,10,32,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,0,0,120.0,198.0,16.0,186.33333333333334,61.33786215164877,350.94184027777777
2025-08-11,0,Attiguppe,0,0,2025-08-11 00:00:00,0,0,11,33,0,0.0,1.0,0.0,1.0,0,0,0,18.0,120.0,0.0,112.0,90.26627277118192,350.94184027777777
